run_index,year,lca_ssp_scenario,impact,impact_unit,value,s_p,r_c
48,2019,,WU,m3 water-eq,42830090973.78512,Paper,FR
48,2020,,WU,m3 water-eq,39523585787.65608,Paper,FR
48,2021,,WU,m3 water-eq,44492601329.222206,Paper,FR
48,2022,,WU,m3 water-eq,43991017750.82387,Paper,FR
48,2023,,WU,m3 water-eq,41609627671.75348,Paper,FR
48,2024,,WU,m3 water-eq,39974043213.46242,Paper,FR
48,2025,,WU,m3 water-eq,28529088889.135258,Paper,FR
48,2026,SSP2,WU,m3 water-eq,30132604468.633835,Paper,FR
48,2027,SSP2,WU,m3 water-eq,29463562256.20757,Paper,FR
48,2028,SSP2,WU,m3 water-eq,28788260493.965164,Paper,FR
48,2029,SSP2,WU,m3 water-eq,28109564934.02201,Paper,FR
48,2030,SSP2,WU,m3 water-eq,27429968026.41926,Paper,FR
48,2019,,FRD,MJ,52713958121.58169,Paper,FR
48,2020,,FRD,MJ,48644413277.11517,Paper,FR
48,2021,,FRD,MJ,54760124712.88886,Paper,FR
48,2022,,FRD,MJ,54142791077.93707,Paper,FR
48,2023,,FRD,MJ,51211849442.15813,Paper,FR
48,2024,,FRD,MJ,49198822416.56912,Paper,FR
48,2025,,FRD,MJ,35112724786.62801,Paper,FR
48,2026,SSP2,FRD,MJ,37086282422.93395,Paper,FR
48,2027,SSP2,FRD,MJ,36262845853.79393,Paper,FR
48,2028,SSP2,FRD,MJ,35431705223.341736,Paper,FR
48,2029,SSP2,FRD,MJ,34596387611.10401,Paper,FR
48,2030,SSP2,FRD,MJ,33759960647.900623,Paper,FR
48,2019,,MRD,kg Sb-eq,51537.307270653524,Paper,FR
48,2020,,MRD,kg Sb-eq,47558.600480750996,Paper,FR
48,2021,,MRD,kg Sb-eq,53537.80050054759,Paper,FR
48,2022,,MRD,kg Sb-eq,52934.24663423312,Paper,FR
48,2023,,MRD,kg Sb-eq,50068.727802824236,Paper,FR
48,2024,,MRD,kg Sb-eq,48100.63441619928,Paper,FR
48,2025,,MRD,kg Sb-eq,34328.95860835506,Paper,FR
48,2026,SSP2,MRD,kg Sb-eq,36258.463618850605,Paper,FR
48,2027,SSP2,MRD,kg Sb-eq,35453.407330271744,Paper,FR
48,2028,SSP2,MRD,kg Sb-eq,34640.818946035004,Paper,FR
48,2029,SSP2,MRD,kg Sb-eq,33824.146816213295,Paper,FR
48,2030,SSP2,MRD,kg Sb-eq,33006.390097724274,Paper,FR
49,2019,,GWP_100,kg CO2-eq,1601325086.7191234,Paper,FR
49,2020,,GWP_100,kg CO2-eq,1477701961.3992147,Paper,FR
49,2021,,GWP_100,kg CO2-eq,1663482777.2251089,Paper,FR
49,2022,,GWP_100,kg CO2-eq,1644729644.8148317,Paper,FR
49,2023,,GWP_100,kg CO2-eq,1555694585.8602872,Paper,FR
49,2024,,GWP_100,kg CO2-eq,1494543596.8018599,Paper,FR
49,2025,,GWP_100,kg CO2-eq,1066641342.587247,Paper,FR
49,2026,SSP2,GWP_100,kg CO2-eq,1126593345.163372,Paper,FR
49,2027,SSP2,GWP_100,kg CO2-eq,1101579294.189537,Paper,FR
49,2028,SSP2,GWP_100,kg CO2-eq,1076331212.0958922,Paper,FR
49,2029,SSP2,GWP_100,kg CO2-eq,1050956243.1973428,Paper,FR
49,2030,SSP2,GWP_100,kg CO2-eq,1025547574.8462267,Paper,FR
49,2019,,ODP,kg CFC-11-eq,126742.17646719639,Paper,FR
49,2020,,ODP,kg CFC-11-eq,116957.61485964418,Paper,FR
49,2021,,ODP,kg CFC-11-eq,131661.8527054822,Paper,FR
49,2022,,ODP,kg CFC-11-eq,130177.57394349402,Paper,FR
49,2023,,ODP,kg CFC-11-eq,123130.5993801314,Paper,FR
49,2024,,ODP,kg CFC-11-eq,118290.60186141006,Paper,FR
49,2025,,ODP,kg CFC-11-eq,84422.86103590693,Paper,FR
49,2026,SSP2,ODP,kg CFC-11-eq,89167.96079927424,Paper,FR
49,2027,SSP2,ODP,kg CFC-11-eq,87188.14090575044,Paper,FR
49,2028,SSP2,ODP,kg CFC-11-eq,85189.79784430042,Paper,FR
49,2029,SSP2,ODP,kg CFC-11-eq,83181.41190651509,Paper,FR
49,2030,SSP2,ODP,kg CFC-11-eq,81170.35871396713,Paper,FR
49,2019,,PM,Disease incidence,121.33388322277058,Paper,FR
49,2020,,PM,Disease incidence,111.96684465227531,Paper,FR
49,2021,,PM,Disease incidence,126.04362893511838,Paper,FR
49,2022,,PM,Disease incidence,124.62268674367887,Paper,FR
49,2023,,PM,Disease incidence,117.87641795945788,Paper,FR
49,2024,,PM,Disease incidence,113.24295094710128,Paper,FR
49,2025,,PM,Disease incidence,80.82040128854912,Paper,FR
49,2026,SSP2,PM,Disease incidence,85.36301998594713,Paper,FR
49,2027,SSP2,PM,Disease incidence,83.46768220290765,Paper,FR
49,2028,SSP2,PM,Disease incidence,81.55461166541562,Paper,FR
49,2029,SSP2,PM,Disease incidence,79.6319267973317,Paper,FR
49,2030,SSP2,PM,Disease incidence,77.70668849055109,Paper,FR
49,2019,,IR,kBq U-235-eq,123920458252.71336,Paper,FR
49,2020,,IR,kBq U-235-eq,114353734751.45172,Paper,FR
49,2021,,IR,kBq U-235-eq,128730605520.94453,Paper,FR
49,2022,,IR,kBq U-235-eq,127279371926.19916,Paper,FR
49,2023,,IR,kBq U-235-eq,120389287334.5626,Paper,FR
49,2024,,IR,kBq U-235-eq,115657044862.64026,Paper,FR
49,2025,,IR,kBq U-235-eq,82543316819.89415,Paper,FR
49,2026,SSP2,IR,kBq U-235-eq,87182774287.97313,Paper,FR
49,2027,SSP2,IR,kBq U-235-eq,85247032017.31071,Paper,FR
49,2028,SSP2,IR,kBq U-235-eq,83293178968.36053,Paper,FR
49,2029,SSP2,IR,kBq U-235-eq,81329506632.15854,Paper,FR
49,2030,SSP2,IR,kBq U-235-eq,79363226423.4892,Paper,FR
49,2019,,POF,kg NMVOC-eq,95703276.10788299,Paper,FR
49,2020,,POF,kg NMVOC-eq,88314933.66952723,Paper,FR
49,2021,,POF,kg NMVOC-eq,99418133.67556818,Paper,FR
49,2022,,POF,kg NMVOC-eq,98297351.75325058,Paper,FR
49,2023,,POF,kg NMVOC-eq,92976166.87887473,Paper,FR
49,2024,,POF,kg NMVOC-eq,89321474.87494229,Paper,FR
49,2025,,POF,kg NMVOC-eq,63747874.65976645,Paper,FR
49,2026,SSP2,POF,kg NMVOC-eq,67330909.17496218,Paper,FR
49,2027,SSP2,POF,kg NMVOC-eq,65835943.1329136,Paper,FR
49,2028,SSP2,POF,kg NMVOC-eq,64326990.208961554,Paper,FR
49,2029,SSP2,POF,kg NMVOC-eq,62810453.888593026,Paper,FR
49,2030,SSP2,POF,kg NMVOC-eq,61291903.518709876,Paper,FR
49,2019,,AC,mol H+ eq,235143184.54025304,Paper,FR
49,2020,,AC,mol H+ eq,216990009.01603743,Paper,FR
49,2021,,AC,mol H+ eq,244270598.7114697,Paper,FR
49,2022,,AC,mol H+ eq,241516834.77457145,Paper,FR
49,2023,,AC,mol H+ eq,228442670.46406567,Paper,FR
49,2024,,AC,mol H+ eq,219463083.23081642,Paper,FR
49,2025,,AC,mol H+ eq,156628684.66773084,Paper,FR
49,2026,SSP2,AC,mol H+ eq,165432209.27509135,Paper,FR
49,2027,SSP2,AC,mol H+ eq,161759074.03664273,Paper,FR
49,2028,SSP2,AC,mol H+ eq,158051572.9949915,Paper,FR
49,2029,SSP2,AC,mol H+ eq,154325439.5297126,Paper,FR
49,2030,SSP2,AC,mol H+ eq,150594357.5398277,Paper,FR
49,2019,,TEU,mol N-eq,1436724857.5409462,Paper,FR
49,2020,,TEU,mol N-eq,1325808955.0879886,Paper,FR
49,2021,,TEU,mol N-eq,1492493358.12708,Paper,FR
49,2022,,TEU,mol N-eq,1475667860.4726317,Paper,FR
49,2023,,TEU,mol N-eq,1395784716.5354412,Paper,FR
49,2024,,TEU,mol N-eq,1340919438.5402884,Paper,FR
49,2025,,TEU,mol N-eq,957001263.3198354,Paper,FR
49,2026,SSP2,TEU,mol N-eq,1010790798.6708081,Paper,FR
49,2027,SSP2,TEU,mol N-eq,988347942.3638871,Paper,FR
49,2028,SSP2,TEU,mol N-eq,965695110.9993982,Paper,FR
49,2029,SSP2,TEU,mol N-eq,942928435.526544,Paper,FR
49,2030,SSP2,TEU,mol N-eq,920131524.5683472,Paper,FR
49,2019,,FEU,kg P-eq,1366181.9021788703,Paper,FR
49,2020,,FEU,kg P-eq,1260711.9523831774,Paper,FR
49,2021,,FEU,kg P-eq,1419212.1785136391,Paper,FR
49,2022,,FEU,kg P-eq,1403212.8100402602,Paper,FR
49,2023,,FEU,kg P-eq,1327251.9153962217,Paper,FR
49,2024,,FEU,kg P-eq,1275080.5135710435,Paper,FR
49,2025,,FEU,kg P-eq,910012.6579195162,Paper,FR
49,2026,SSP2,FEU,kg P-eq,961161.1358882807,Paper,FR
49,2027,SSP2,FEU,kg P-eq,939820.2201528943,Paper,FR
49,2028,SSP2,FEU,kg P-eq,918279.6391009007,Paper,FR
49,2029,SSP2,FEU,kg P-eq,896630.8036676302,Paper,FR
49,2030,SSP2,FEU,kg P-eq,874953.2173063989,Paper,FR
49,2019,,MEU,kg N-eq,47263780.09259086,Paper,FR
49,2020,,MEU,kg N-eq,43614991.812223524,Paper,FR
49,2021,,MEU,kg N-eq,49098390.341005415,Paper,FR
49,2022,,MEU,kg N-eq,48544883.78968886,Paper,FR
49,2023,,MEU,kg N-eq,45916976.7632772,Paper,FR
49,2024,,MEU,kg N-eq,44112079.7293941,Paper,FR
49,2025,,MEU,kg N-eq,31482365.6182139,Paper,FR
49,2026,SSP2,MEU,kg N-eq,33251874.06429336,Paper,FR
49,2027,SSP2,MEU,kg N-eq,32513573.88136519,Paper,FR
49,2028,SSP2,MEU,kg N-eq,31768366.171993297,Paper,FR
49,2029,SSP2,MEU,kg N-eq,31019413.34547223,Paper,FR
49,2030,SSP2,MEU,kg N-eq,30269465.865505368,Paper,FR
49,2019,,ECOTOX,CTUe,30803757174.77315,Paper,FR
49,2020,,ECOTOX,CTUe,28425691181.100903,Paper,FR
49,2021,,ECOTOX,CTUe,31999448431.202534,Paper,FR
49,2022,,ECOTOX,CTUe,31638705355.46886,Paper,FR
49,2023,,ECOTOX,CTUe,29925989830.792603,Paper,FR
49,2024,,ECOTOX,CTUe,28749663903.236954,Paper,FR
49,2025,,ECOTOX,CTUe,20518357691.47274,Paper,FR
49,2026,SSP2,ECOTOX,CTUe,21671619415.036964,Paper,FR
49,2027,SSP2,ECOTOX,CTUe,21190438698.800198,Paper,FR
49,2028,SSP2,ECOTOX,CTUe,20704756062.34389,Paper,FR
49,2029,SSP2,ECOTOX,CTUe,20216632578.39235,Paper,FR
49,2030,SSP2,ECOTOX,CTUe,19727860837.71743,Paper,FR
49,2019,,HTOX_nc,CTUh,964.0870566150376,Paper,FR
49,2020,,HTOX_nc,CTUh,889.6590369657534,Paper,FR
49,2021,,HTOX_nc,CTUh,1001.5094547170258,Paper,FR
49,2022,,HTOX_nc,CTUh,990.219022575743,Paper,FR
49,2023,,HTOX_nc,CTUh,936.6149489026693,Paper,FR
49,2024,,HTOX_nc,CTUh,899.7986412463473,Paper,FR
49,2025,,HTOX_nc,CTUh,642.1776071376964,Paper,FR
49,2026,SSP2,HTOX_nc,CTUh,678.2720580278746,Paper,FR
49,2027,SSP2,HTOX_nc,CTUh,663.2122035502352,Paper,FR
49,2028,SSP2,HTOX_nc,CTUh,648.0114492794653,Paper,FR
49,2029,SSP2,HTOX_nc,CTUh,632.7343020718216,Paper,FR
49,2030,SSP2,HTOX_nc,CTUh,617.4368659132936,Paper,FR
49,2019,,HTOX_c,CTUh,226.20774352772344,Paper,FR
49,2020,,HTOX_c,CTUh,208.744388673428,Paper,FR
49,2021,,HTOX_c,CTUh,234.98831596043385,Paper,FR
49,2022,,HTOX_c,CTUh,232.33919505313773,Paper,FR
49,2023,,HTOX_c,CTUh,219.76184898643118,Paper,FR
49,2024,,HTOX_c,CTUh,211.1234860680454,Paper,FR
49,2025,,HTOX_c,CTUh,150.67679465035707,Paper,FR
49,2026,SSP2,HTOX_c,CTUh,159.14578532263786,Paper,FR
49,2027,SSP2,HTOX_c,CTUh,155.61222922325032,Paper,FR
49,2028,SSP2,HTOX_c,CTUh,152.04561322118184,Paper,FR
49,2029,SSP2,HTOX_c,CTUh,148.4610728275835,Paper,FR
49,2030,SSP2,HTOX_c,CTUh,144.87177195331424,Paper,FR
49,2019,,LU,Pt,935869874470.2072,Paper,FR
49,2020,,LU,Pt,863620235883.829,Paper,FR
49,2021,,LU,Pt,972196982871.6494,Paper,FR
49,2022,,LU,Pt,961237002402.7944,Paper,FR
49,2023,,LU,Pt,909201828446.9813,Paper,FR
49,2024,,LU,Pt,873463071258.6494,Paper,FR
49,2025,,LU,Pt,623382164977.5687,Paper,FR
49,2026,SSP2,LU,Pt,658420192914.8635,Paper,FR
49,2027,SSP2,LU,Pt,643801114665.8381,Paper,FR
49,2028,SSP2,LU,Pt,629045260520.0663,Paper,FR
49,2029,SSP2,LU,Pt,614215249328.2561,Paper,FR
49,2030,SSP2,LU,Pt,599365543008.5143,Paper,FR
49,2019,,WU,m3 water-eq,42796059586.32606,Paper,FR
49,2020,,WU,m3 water-eq,39492181640.91881,Paper,FR
49,2021,,WU,m3 water-eq,44457248965.48749,Paper,FR
49,2022,,WU,m3 water-eq,43956063928.97201,Paper,FR
49,2023,,WU,m3 water-eq,41576566024.45995,Paper,FR
49,2024,,WU,m3 water-eq,39942281148.00859,Paper,FR
49,2025,,WU,m3 water-eq,28506420609.52701,Paper,FR
49,2026,SSP2,WU,m3 water-eq,30108662088.066624,Paper,FR
49,2027,SSP2,WU,m3 water-eq,29440151474.66898,Paper,FR
49,2028,SSP2,WU,m3 water-eq,28765386285.08846,Paper,FR
49,2029,SSP2,WU,m3 water-eq,28087229994.407692,Paper,FR
49,2030,SSP2,WU,m3 water-eq,27408173072.248642,Paper,FR
49,2019,,FRD,MJ,52672073337.016685,Paper,FR
49,2020,,FRD,MJ,48605762019.592384,Paper,FR
49,2021,,FRD,MJ,54716614111.36922,Paper,FR
49,2022,,FRD,MJ,54099770989.504005,Paper,FR
49,2023,,FRD,MJ,51171158183.950714,Paper,FR
49,2024,,FRD,MJ,49159730643.70288,Paper,FR
49,2025,,FRD,MJ,35084825365.57171,Paper,FR
49,2026,SSP2,FRD,MJ,37056814877.62046,Paper,FR
49,2027,SSP2,FRD,MJ,36234032584.20797,Paper,FR
49,2028,SSP2,FRD,MJ,35403552350.8781,Paper,FR
49,2029,SSP2,FRD,MJ,34568898454.65562,Paper,FR
49,2030,SSP2,FRD,MJ,33733136088.921406,Paper,FR
49,2019,,MRD,kg Sb-eq,51496.35741431542,Paper,FR
49,2020,,MRD,kg Sb-eq,47520.811974512195,Paper,FR
49,2021,,MRD,kg Sb-eq,53495.26111781187,Paper,FR
49,2022,,MRD,kg Sb-eq,52892.18681563115,Paper,FR
49,2023,,MRD,kg Sb-eq,50028.94483163038,Paper,FR
49,2024,,MRD,kg Sb-eq,48062.415227548794,Paper,FR
49,2025,,MRD,kg Sb-eq,34301.68194223305,Paper,FR
49,2026,SSP2,MRD,kg Sb-eq,36229.65383124501,Paper,FR
49,2027,SSP2,MRD,kg Sb-eq,35425.23721402476,Paper,FR
49,2028,SSP2,MRD,kg Sb-eq,34613.29448590314,Paper,FR
49,2029,SSP2,MRD,kg Sb-eq,33797.27125700706,Paper,FR
49,2030,SSP2,MRD,kg Sb-eq,32980.16430122227,Paper,FR
50,2019,,GWP_100,kg CO2-eq,1672316595.9592464,Paper,FR
50,2020,,GWP_100,kg CO2-eq,1543212889.3905785,Paper,FR
50,2021,,GWP_100,kg CO2-eq,1737229921.9676652,Paper,FR
50,2022,,GWP_100,kg CO2-eq,1717645407.3578417,Paper,FR
50,2023,,GWP_100,kg CO2-eq,1624663159.1268108,Paper,FR
50,2024,,GWP_100,kg CO2-eq,1560801164.6387,Paper,FR
50,2025,,GWP_100,kg CO2-eq,1113928729.362236,Paper,FR
50,2026,SSP2,GWP_100,kg CO2-eq,1176538582.7271519,Paper,FR
50,2027,SSP2,GWP_100,kg CO2-eq,1150415584.391179,Paper,FR
50,2028,SSP2,GWP_100,kg CO2-eq,1124048179.6389987,Paper,FR
50,2029,SSP2,GWP_100,kg CO2-eq,1097548262.8120308,Paper,FR
50,2030,SSP2,GWP_100,kg CO2-eq,1071013152.5354196,Paper,FR
50,2019,,ODP,kg CFC-11-eq,132361.03454068044,Paper,FR
50,2020,,ODP,kg CFC-11-eq,122142.69418230864,Paper,FR
50,2021,,ODP,kg CFC-11-eq,137498.81467556118,Paper,FR
50,2022,,ODP,kg CFC-11-eq,135948.7334164283,Paper,FR
50,2023,,ODP,kg CFC-11-eq,128589.34548742307,Paper,FR
50,2024,,ODP,kg CFC-11-eq,123534.77646699842,Paper,FR
50,2025,,ODP,kg CFC-11-eq,88165.57784526362,Paper,FR
50,2026,SSP2,ODP,kg CFC-11-eq,93121.04201026943,Paper,FR
50,2027,SSP2,ODP,kg CFC-11-eq,91053.45080570418,Paper,FR
50,2028,SSP2,ODP,kg CFC-11-eq,88966.51524602355,Paper,FR
50,2029,SSP2,ODP,kg CFC-11-eq,86869.09157939568,Paper,FR
50,2030,SSP2,ODP,kg CFC-11-eq,84768.8824106595,Paper,FR
50,2019,,PM,Disease incidence,126.71297555285919,Paper,FR
50,2020,,PM,Disease incidence,116.93066827100418,Paper,FR
50,2021,,PM,Disease incidence,131.6315183164927,Paper,FR
50,2022,,PM,Disease incidence,130.14758152667346,Paper,FR
50,2023,,PM,Disease incidence,123.10223055938832,Paper,FR
50,2024,,PM,Disease incidence,118.26334815764598,Paper,FR
50,2025,,PM,Disease incidence,84.40341033053066,Paper,FR
50,2026,SSP2,PM,Disease incidence,89.14741684100005,Paper,FR
50,2027,SSP2,PM,Disease incidence,87.16805309043295,Paper,FR
50,2028,SSP2,PM,Disease incidence,85.17017043960696,Paper,FR
50,2029,SSP2,PM,Disease incidence,83.16224722628603,Paper,FR
50,2030,SSP2,PM,Disease incidence,81.15165737272783,Paper,FR
50,2019,,IR,kBq U-235-eq,129414221155.73022,Paper,FR
50,2020,,IR,kBq U-235-eq,119423376315.54109,Paper,FR
50,2021,,IR,kBq U-235-eq,134437616575.17761,Paper,FR
50,2022,,IR,kBq U-235-eq,132922045473.94751,Paper,FR
50,2023,,IR,kBq U-235-eq,125726502916.27449,Paper,FR
50,2024,,IR,kBq U-235-eq,120784466044.72758,Paper,FR
50,2025,,IR,kBq U-235-eq,86202707837.57686,Paper,FR
50,2026,SSP2,IR,kBq U-235-eq,91047846269.78105,Paper,FR
50,2027,SSP2,IR,kBq U-235-eq,89026286780.34528,Paper,FR
50,2028,SSP2,IR,kBq U-235-eq,86985813607.89316,Paper,FR
50,2029,SSP2,IR,kBq U-235-eq,84935085829.94716,Paper,FR
50,2030,SSP2,IR,kBq U-235-eq,82881634564.7821,Paper,FR
50,2019,,POF,kg NMVOC-eq,99946087.30622809,Paper,FR
50,2020,,POF,kg NMVOC-eq,92230197.6478657,Paper,FR
50,2021,,POF,kg NMVOC-eq,103825635.57134211,Paper,FR
50,2022,,POF,kg NMVOC-eq,102655166.04913972,Paper,FR
50,2023,,POF,kg NMVOC-eq,97098077.20478885,Paper,FR
50,2024,,POF,kg NMVOC-eq,93281361.82201922,Paper,FR
50,2025,,POF,kg NMVOC-eq,66574007.76070926,Paper,FR
50,2026,SSP2,POF,kg NMVOC-eq,70315888.86489733,Paper,FR
50,2027,SSP2,POF,kg NMVOC-eq,68754646.52675623,Paper,FR
50,2028,SSP2,POF,kg NMVOC-eq,67178797.22658922,Paper,FR
50,2029,SSP2,POF,kg NMVOC-eq,65595028.33546204,Paper,FR
50,2030,SSP2,POF,kg NMVOC-eq,64009156.10600819,Paper,FR
50,2019,,AC,mol H+ eq,245567782.07918447,Paper,FR
50,2020,,AC,mol H+ eq,226609822.23062828,Paper,FR
50,2021,,AC,mol H+ eq,255099841.69862926,Paper,FR
50,2022,,AC,mol H+ eq,252223995.20673153,Paper,FR
50,2023,,AC,mol H+ eq,238570214.26238045,Paper,FR
50,2024,,AC,mol H+ eq,229192535.1892364,Paper,FR
50,2025,,AC,mol H+ eq,163572500.6405633,Paper,FR
50,2026,SSP2,AC,mol H+ eq,172766311.70736444,Paper,FR
50,2027,SSP2,AC,mol H+ eq,168930335.4465755,Paper,FR
50,2028,SSP2,AC,mol H+ eq,165058469.84419954,Paper,FR
50,2029,SSP2,AC,mol H+ eq,161167145.78737602,Paper,FR
50,2030,SSP2,AC,mol H+ eq,157270653.82311594,Paper,FR
50,2019,,TEU,mol N-eq,1500419148.503817,Paper,FR
50,2020,,TEU,mol N-eq,1384586013.8291388,Paper,FR
50,2021,,TEU,mol N-eq,1558660032.7786248,Paper,FR
50,2022,,TEU,mol N-eq,1541088610.7131295,Paper,FR
50,2023,,TEU,mol N-eq,1457664009.1431446,Paper,FR
50,2024,,TEU,mol N-eq,1400366390.0062344,Paper,FR
50,2025,,TEU,mol N-eq,999427978.9138418,Paper,FR
50,2026,SSP2,TEU,mol N-eq,1055602164.5319967,Paper,FR
50,2027,SSP2,TEU,mol N-eq,1032164349.5785762,Paper,FR
50,2028,SSP2,TEU,mol N-eq,1008507250.7480592,Paper,FR
50,2029,SSP2,TEU,mol N-eq,984731260.7608675,Paper,FR
50,2030,SSP2,TEU,mol N-eq,960923694.8592384,Paper,FR
50,2019,,FEU,kg P-eq,1426748.813880062,Paper,FR
50,2020,,FEU,kg P-eq,1316603.0671599503,Paper,FR
50,2021,,FEU,kg P-eq,1482130.0802690359,Paper,FR
50,2022,,FEU,kg P-eq,1465421.4121511101,Paper,FR
50,2023,,FEU,kg P-eq,1386092.9448644305,Paper,FR
50,2024,,FEU,kg P-eq,1331608.6294494634,Paper,FR
50,2025,,FEU,kg P-eq,950356.2287216728,Paper,FR
50,2026,SSP2,FEU,kg P-eq,1003772.2710197874,Paper,FR
50,2027,SSP2,FEU,kg P-eq,981485.2489446036,Paper,FR
50,2028,SSP2,FEU,kg P-eq,958989.7097947993,Paper,FR
50,2029,SSP2,FEU,kg P-eq,936381.1170246548,Paper,FR
50,2030,SSP2,FEU,kg P-eq,913742.4987123037,Paper,FR
50,2019,,MEU,kg N-eq,49359124.19791608,Paper,FR
50,2020,,MEU,kg N-eq,45548574.26835628,Paper,FR
50,2021,,MEU,kg N-eq,51275068.18142448,Paper,FR
50,2022,,MEU,kg N-eq,50697023.03655303,Paper,FR
50,2023,,MEU,kg N-eq,47952613.06673847,Paper,FR
50,2024,,MEU,kg N-eq,46067699.573036514,Paper,FR
50,2025,,MEU,kg N-eq,32878072.628753226,Paper,FR
50,2026,SSP2,MEU,kg N-eq,34726028.65318025,Paper,FR
50,2027,SSP2,MEU,kg N-eq,33954997.424761675,Paper,FR
50,2028,SSP2,MEU,kg N-eq,33176752.438684106,Paper,FR
50,2029,SSP2,MEU,kg N-eq,32394596.30326258,Paper,FR
50,2030,SSP2,MEU,kg N-eq,31611401.418446306,Paper,FR
50,2019,,ECOTOX,CTUe,32169379452.37317,Paper,FR
50,2020,,ECOTOX,CTUe,29685886712.212303,Paper,FR
50,2021,,ECOTOX,CTUe,33418079262.52043,Paper,FR
50,2022,,ECOTOX,CTUe,33041343372.08183,Paper,FR
50,2023,,ECOTOX,CTUe,31252698068.371838,Paper,FR
50,2024,,ECOTOX,CTUe,30024222109.78997,Paper,FR
50,2025,,ECOTOX,CTUe,21427997583.91379,Paper,FR
50,2026,SSP2,ECOTOX,CTUe,22632386833.66474,Paper,FR
50,2027,SSP2,ECOTOX,CTUe,22129873943.50139,Paper,FR
50,2028,SSP2,ECOTOX,CTUe,21622659549.590137,Paper,FR
50,2029,SSP2,ECOTOX,CTUe,21112896098.14626,Paper,FR
50,2030,SSP2,ECOTOX,CTUe,20602455650.82819,Paper,FR
50,2019,,HTOX_nc,CTUh,1006.8279065246563,Paper,FR
50,2020,,HTOX_nc,CTUh,929.1002711455759,Paper,FR
50,2021,,HTOX_nc,CTUh,1045.9093509643799,Paper,FR
50,2022,,HTOX_nc,CTUh,1034.1183803475992,Paper,FR
50,2023,,HTOX_nc,CTUh,978.1378784757599,Paper,FR
50,2024,,HTOX_nc,CTUh,939.6893942758693,Paper,FR
50,2025,,HTOX_nc,CTUh,670.6472526263095,Paper,FR
50,2026,SSP2,HTOX_nc,CTUh,708.3418780001941,Paper,FR
50,2027,SSP2,HTOX_nc,CTUh,692.6143753309595,Paper,FR
50,2028,SSP2,HTOX_nc,CTUh,676.7397263612181,Paper,FR
50,2029,SSP2,HTOX_nc,CTUh,660.7852977282417,Paper,FR
50,2030,SSP2,HTOX_nc,CTUh,644.8096806747753,Paper,FR
50,2019,,HTOX_c,CTUh,236.2362063601755,Paper,FR
50,2020,,HTOX_c,CTUh,217.9986489858644,Paper,FR
50,2021,,HTOX_c,CTUh,245.40604771408135,Paper,FR
50,2022,,HTOX_c,CTUh,242.63948338887573,Paper,FR
50,2023,,HTOX_c,CTUh,229.50454612041,Paper,FR
50,2024,,HTOX_c,CTUh,220.4832188520454,Paper,FR
50,2025,,HTOX_c,CTUh,157.3567456162219,Paper,FR
50,2026,SSP2,HTOX_c,CTUh,166.2011918624846,Paper,FR
50,2027,SSP2,HTOX_c,CTUh,162.51098269960562,Paper,FR
50,2028,SSP2,HTOX_c,CTUh,158.78624799011996,Paper,FR
50,2029,SSP2,HTOX_c,CTUh,155.04279424745573,Paper,FR
50,2030,SSP2,HTOX_c,CTUh,151.29436897783754,Paper,FR
50,2019,,LU,Pt,977359772675.1543,Paper,FR
50,2020,,LU,Pt,901907092477.9005,Paper,FR
50,2021,,LU,Pt,1015297369960.5444,Paper,FR
50,2022,,LU,Pt,1003851500922.7915,Paper,FR
50,2023,,LU,Pt,949509452764.2742,Paper,FR
50,2024,,LU,Pt,912186290053.1609,Paper,FR
50,2025,,LU,Pt,651018552549.442,Paper,FR
50,2026,SSP2,LU,Pt,687609920595.3104,Paper,FR
50,2027,SSP2,LU,Pt,672342735077.3705,Paper,FR
50,2028,SSP2,LU,Pt,656932709979.9142,Paper,FR
50,2029,SSP2,LU,Pt,641445240233.7566,Paper,FR
50,2030,SSP2,LU,Pt,625937202216.0015,Paper,FR
50,2019,,WU,m3 water-eq,44693336338.411575,Paper,FR
50,2020,,WU,m3 water-eq,41242987645.97434,Paper,FR
50,2021,,WU,m3 water-eq,46428171189.15053,Paper,FR
50,2022,,WU,m3 water-eq,45904767127.62514,Paper,FR
50,2023,,WU,m3 water-eq,43419778995.75324,Paper,FR
50,2024,,WU,m3 water-eq,41713041404.441025,Paper,FR
50,2025,,WU,m3 water-eq,29770195116.582523,Paper,FR
50,2026,SSP2,WU,m3 water-eq,31443468730.740326,Paper,FR
50,2027,SSP2,WU,m3 water-eq,30745321051.276737,Paper,FR
50,2028,SSP2,WU,m3 water-eq,30040641511.644314,Paper,FR
50,2029,SSP2,WU,m3 water-eq,29332420533.302437,Paper,FR
50,2030,SSP2,WU,m3 water-eq,28623258995.807102,Paper,FR
50,2019,,FRD,MJ,55007183185.73733,Paper,FR
50,2020,,FRD,MJ,50760600179.66073,Paper,FR
50,2021,,FRD,MJ,57142364540.49295,Paper,FR
50,2022,,FRD,MJ,56498174926.30786,Paper,FR
50,2023,,FRD,MJ,53439727994.773224,Paper,FR
50,2024,,FRD,MJ,51339127882.388954,Paper,FR
50,2025,,FRD,MJ,36640240143.48618,Paper,FR
50,2026,SSP2,FRD,MJ,38699653822.44963,Paper,FR
50,2027,SSP2,FRD,MJ,37840395140.03291,Paper,FR
50,2028,SSP2,FRD,MJ,36973097245.10069,Paper,FR
